movie_id,duration,gross,movie_title,num_voted_users,language,country,content_rating,budget,title_year,imdb_score,aspect_ratio
4116,115.0,510092.0,Bully ,29424,English,USA,R,,2001.0,7.0,1.85
4117,89.0,313436.0,Elling ,12244,Norwegian,Norway,R,15500000.0,2001.0,7.6,1.85
4118,125.0,3330.0,Mi America ,22,English,USA,R,2100000.0,2015.0,7.2,2.35
4119,78.0,,[Rec] ,131462,Spanish,Spain,R,1500000.0,2007.0,7.5,1.85
4120,89.0,,Lies in Plain Sight ,544,English,USA,TV-PG,2100000.0,2010.0,6.3,1.78
4121,100.0,,Sharkskin ,6,English,USA,,2100000.0,2015.0,6.7,2.39
4122,77.0,,Containment ,1355,English,UK,,,2015.0,4.8,
4123,81.0,,The Timber ,1274,English,USA,,2100000.0,2015.0,5.5,2.35
4124,115.0,24800000.0,From Russia with Love ,89403,English,UK,Approved,2000000.0,1963.0,7.5,1.37
4125,96.0,792966.0,The Toxic Avenger Part II ,4663,English,USA,R,2300000.0,1989.0,5.1,1.33
4126,60.0,,In the Heat of the Night             ,2258,English,USA,,,,7.4,1.33
4127,89.0,,Sleeper ,33335,English,USA,PG,2000000.0,1973.0,7.3,1.85
4128,100.0,14673301.0,It Follows ,112899,English,USA,R,2000000.0,2014.0,6.9,2.35
4129,88.0,,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077,English,USA,R,2000000.0,1972.0,6.8,1.85
4130,129.0,,To Kill a Mockingbird ,215086,English,USA,Not Rated,2000000.0,1962.0,8.4,1.85
4131,87.0,9003011.0,Mad Max 2: The Road Warrior ,133966,English,Australia,R,2000000.0,1981.0,7.6,2.35
4132,102.0,11546543.0,The Legend of Drunken Master ,34520,Cantonese,Hong Kong,R,2000000.0,1994.0,7.6,2.35
4133,152.0,,Lolita ,67825,English,UK,Not Rated,2000000.0,1962.0,7.7,1.6600000000000001
4134,118.0,11533945.0,Boys Don't Cry ,77551,English,USA,R,2000000.0,1999.0,7.6,1.85
4135,86.0,12555230.0,Silent House ,18566,English,France,R,2000000.0,2011.0,5.3,1.85
4136,137.0,11284657.0,The Lives of Others ,259379,German,Germany,R,2000000.0,2006.0,8.5,2.35
4137,129.0,34522221.0,Courageous ,15401,English,USA,PG-13,2000000.0,2011.0,7.0,2.35
4138,134.0,,The Hustler ,62860,English,USA,Unrated,2000000.0,1961.0,8.0,2.35
4139,119.0,,Boom Town ,2269,English,USA,Passed,1614000.0,1940.0,7.1,1.37
4140,80.0,7002255.0,The Triplets of Belleville ,42462,French,France,PG-13,9500000.0,2003.0,7.8,1.6600000000000001
4141,89.0,6719300.0,Smoke Signals ,8224,English,Canada,PG-13,2000000.0,1998.0,7.2,1.85
4142,101.0,6003587.0,American Splendor ,41999,English,USA,R,,2003.0,7.5,1.85
4143,80.0,5792822.0,Before Sunset ,168398,English,USA,R,2700000.0,2004.0,8.0,1.85
4144,115.0,5383834.0,Amores Perros ,173551,Spanish,Mexico,R,2000000.0,2000.0,8.1,1.85
4145,100.0,4599680.0,Thirteen ,68222,English,USA,R,1500000.0,2003.0,6.8,1.85
4146,118.0,,Gentleman's Agreement ,10791,English,USA,Approved,2000000.0,1947.0,7.4,1.37
4147,100.0,6531491.0,Winter's Bone ,111658,English,USA,R,2000000.0,2010.0,7.2,1.85
4148,106.0,4581222.0,Touching the Void ,26926,English,UK,R,,2003.0,8.1,1.85
4149,106.0,,Alexander's Ragtime Band ,1381,English,USA,Approved,2000000.0,1938.0,7.0,1.37
4150,91.0,3885134.0,Me and You and Everyone We Know ,31130,English,USA,R,2000000.0,2005.0,7.4,1.85
4151,105.0,4311834.0,Inside Job ,55382,English,USA,PG-13,,2010.0,8.3,2.35
4152,96.0,3590010.0,We Are Your Friends ,20885,English,UK,R,2000000.0,2015.0,6.1,1.85
4153,116.0,3300230.0,Ghost Dog: The Way of the Samurai ,70084,English,France,R,,1999.0,7.5,1.85
4154,116.0,3335839.0,Harsh Times ,54657,English,USA,R,2000000.0,2005.0,7.0,1.85
4155,97.0,2557668.0,Captive ,3911,English,USA,PG-13,2000000.0,2015.0,5.3,1.85
4156,101.0,2506446.0,Full Frontal ,8662,English,USA,R,2000000.0,2002.0,4.7,1.85
4157,98.0,7369373.0,Witchboard ,4288,English,UK,R,2000000.0,1986.0,5.7,1.85
4158,22.0,,Strangers with Candy             ,4181,English,USA,TV-14,,,8.1,4.0
4159,150.0,4414535.0,Hamlet ,30618,English,UK,PG-13,18000000.0,1996.0,7.8,2.2
4160,101.0,1984378.0,Shortbus ,27346,English,USA,Unrated,2000000.0,2006.0,6.5,1.78
4161,90.0,2283276.0,Waltz with Bashir ,46107,Hebrew,Israel,R,1500000.0,2008.0,8.0,1.85
4162,120.0,1098224.0,"The Book of Mormon Movie, Volume 1: The Journey ",397,English,USA,PG-13,2000000.0,2003.0,3.3,1.85
4163,102.0,1430185.0,No End in Sight ,7314,English,USA,,2000000.0,2007.0,8.3,1.85
4164,102.0,1477002.0,The Diary of a Teenage Girl ,16645,English,USA,R,2000000.0,2015.0,6.9,2.35
4165,60.0,,Get Real             ,415,English,USA,,,,7.3,1.33
4166,100.0,1134049.0,In the Shadow of the Moon ,5475,English,UK,PG,2000000.0,2007.0,8.1,1.85
4167,104.0,977600.0,Meek's Cutoff ,8204,English,USA,PG,,2010.0,6.5,1.33
4168,89.0,653621.0,Inside Deep Throat ,5615,English,USA,NC-17,2000000.0,2005.0,6.8,1.85
4169,99.0,110000.0,Dinner Rush ,4359,English,USA,R,,2000.0,7.3,1.85
4170,96.0,444354.0,Clockwatchers ,4049,English,UK,PG-13,,1997.0,6.4,
4171,86.0,535249.0,The Virginity Hit ,3467,English,USA,R,3400000.0,2010.0,4.6,1.85
4172,98.0,,Subway ,11031,French,France,R,17000000.0,1985.0,6.5,2.35
4173,96.0,371081.0,House of D ,7479,English,USA,PG-13,6000000.0,2004.0,7.0,1.85
4174,94.0,347578.0,Teeth ,34556,English,USA,R,,2007.0,5.4,1.85
4175,91.0,124494.0,Six-String Samurai ,5613,English,USA,PG-13,2000000.0,1998.0,6.7,1.85
4176,,,Hum To Mohabbat Karega ,275,Hindi,India,,,2000.0,2.8,
4177,90.0,120620.0,It's All Gone Pete Tong ,16828,English,UK,R,,2004.0,7.4,2.35
4178,85.0,100669.0,Saint John of Las Vegas ,2522,English,USA,R,3800000.0,2009.0,5.8,2.35
4179,96.0,,24 7: Twenty Four Seven ,2081,English,UK,R,,1997.0,7.1,1.85
4180,129.0,186354.0,Stonewall ,1758,English,USA,R,13500000.0,2015.0,4.5,2.35
4181,60.0,,Eureka             ,39559,English,USA,TV-14,,,7.9,1.78
4182,93.0,55202.0,Roadside Romeo ,922,Hindi,India,PG,,2008.0,5.3,2.35
4183,100.0,,This Thing of Ours ,508,English,USA,Not Rated,,2003.0,5.4,1.85
4184,97.0,549632.0,The Lost Medallion: The Adventures of Billy Stone ,1278,English,Thailand,PG,,2013.0,4.8,2.35
4185,94.0,137945.0,The Last Five Years ,6223,English,USA,PG-13,,2014.0,5.9,2.35
4186,95.0,17580.0,The Missing Person ,1268,English,USA,,1500000.0,2009.0,6.2,1.85
4187,97.0,,Return of the Living Dead III ,10182,English,USA,R,2000000.0,1993.0,5.9,1.85
4188,92.0,12667.0,London ,19336,English,UK,R,14000.0,2005.0,6.6,2.35
4189,96.0,198407.0,Sherrybaby ,10282,English,USA,R,2000000.0,2006.0,6.6,1.85
4190,85.0,13973532.0,Stealing Harvard ,11211,English,USA,PG-13,25000000.0,2002.0,5.1,1.85
4191,87.0,,Circle ,13279,English,USA,Not Rated,,2015.0,6.0,
4192,91.0,5824.0,Eden Lake ,57811,English,UK,R,,2008.0,6.8,2.35
4193,99.0,2843.0,Plush ,2895,English,USA,R,,2013.0,5.4,1.78
4194,88.0,,Vampire Killers ,17296,English,UK,R,,2009.0,5.2,2.35
4195,119.0,4958.0,Gangster's Paradise: Jerusalema ,9689,English,South Africa,R,2000000.0,2008.0,7.8,2.35
4196,99.0,,Freeze Frame ,2588,English,UK,R,2000000.0,2004.0,6.4,2.35
4197,92.0,,Grave Encounters ,40380,English,Canada,Not Rated,100000.0,2011.0,6.1,1.78
4198,86.0,,Stitches ,6585,English,Ireland,R,,2012.0,5.7,1.85
4199,83.0,,Nine Dead ,9280,English,USA,R,2000000.0,2010.0,5.5,2.35
4200,81.0,,"To Be Frank, Sinatra at 100 ",7,English,UK,,2000000.0,2015.0,7.4,
4201,82.0,,Bananas ,27646,English,USA,GP,2000000.0,1971.0,7.1,1.37
4202,102.0,13220.0,Supercapitalist ,289,English,USA,Not Rated,,2012.0,3.9,
4203,90.0,,Rockaway ,355,English,USA,R,2000000.0,2007.0,4.6,2.35
4204,30.0,,Wings             ,7646,English,USA,,,,7.3,1.33
4205,92.0,7927.0,The Lady from Shanghai ,19236,English,USA,Not Rated,2300000.0,1947.0,7.7,1.37
4206,88.0,,No Man's Land: The Rise of Reeker ,2701,English,USA,R,2000000.0,2008.0,4.9,1.78
4207,97.0,,Highway ,5182,English,USA,R,14000000.0,2002.0,6.3,2.35
4208,96.0,,Small Apartments ,5732,English,USA,R,2000000.0,2012.0,6.1,1.85
4209,87.0,,Coffee Town ,4204,English,USA,,2000000.0,2013.0,6.6,2.35
4210,106.0,2436.0,The Ghastly Love of Johnny X ,344,English,USA,Not Rated,2000000.0,2012.0,5.7,2.35
4211,107.0,4556.0,All Is Bright ,4478,English,USA,R,,2013.0,5.6,
4212,80.0,,The Torture Chamber of Dr. Sadism ,952,German,West Germany,M,,1967.0,6.0,1.6600000000000001
4213,91.0,,Straight A's ,3605,English,USA,R,2000000.0,2013.0,5.7,
4214,99.0,,A Funny Thing Happened on the Way to the Forum ,6804,English,USA,Approved,2000000.0,1966.0,7.0,1.85
4215,102.0,,Slacker Uprising ,2242,English,USA,,2000000.0,2007.0,5.3,
4216,108.0,,The Legend of Hell's Gate: An American Conspiracy ,583,English,USA,PG-13,2000000.0,2011.0,4.4,
4217,88.0,,The Walking Deceased ,2348,English,USA,R,1250000.0,2015.0,3.4,
4218,89.0,,The Curse of Downers Grove ,1040,English,USA,,2000000.0,2015.0,4.5,
4219,92.0,,Shark Lake ,838,English,USA,Not Rated,2000000.0,2015.0,3.4,
4220,99.0,4600000.0,River's Edge ,11763,English,USA,R,1900000.0,1986.0,7.1,1.85
4221,103.0,1420578.0,Northfork ,4894,English,USA,PG-13,1900000.0,2003.0,6.4,2.35
4222,90.0,,The Marine 4: Moving Target ,2032,English,USA,R,1950000.0,2015.0,5.2,1.78
4223,95.0,1028658.0,Buried ,118684,English,Spain,R,3000000.0,2010.0,7.0,2.35
4224,97.0,466702.0,Submarine ,65877,English,UK,R,,2010.0,7.3,1.85
4225,108.0,,The Square ,6678,Arabic,Egypt,Not Rated,1500000.0,2013.0,8.1,1.85
4226,95.0,18435.0,One to Another ,1010,French,France,Unrated,1400000.0,2006.0,5.8,1.85
4227,100.0,35266619.0,Carrie ,108248,English,USA,R,30000000.0,2013.0,5.9,2.35
4228,160.0,95236.0,ABCD (Any Body Can Dance) ,5018,Hindi,India,Not Rated,,2013.0,6.4,
4229,101.0,26505000.0,A Nightmare on Elm Street ,149293,English,USA,X,1800000.0,1984.0,7.5,1.85
4230,90.0,2957978.0,Man on Wire ,40481,English,UK,PG-13,1000000.0,2008.0,7.8,1.85
4231,86.0,,Abandoned ,333,English,New Zealand,,,2015.0,6.3,
4232,89.0,444044.0,Brotherly Love ,744,English,USA,R,1900000.0,2015.0,7.2,1.85
4233,87.0,40990055.0,The Last Exorcism ,41509,English,France,PG-13,1800000.0,2010.0,5.6,1.85
4234,98.0,1445366.0,Nowhere Boy ,29019,English,UK,R,,2009.0,7.2,2.35
4235,125.0,,A Streetcar Named Desire ,78454,English,USA,PG,1800000.0,1951.0,8.0,1.37
4236,95.0,,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb ,342585,English,USA,PG,1800000.0,1964.0,8.5,1.6600000000000001
4237,118.0,5709616.0,El crimen del padre Amaro ,11088,Spanish,Mexico,R,1800000.0,2002.0,6.8,1.85
4238,93.0,12784397.0,Beasts of the Southern Wild ,70336,English,USA,PG-13,1800000.0,2012.0,7.3,1.85
4239,96.0,,Battle for the Planet of the Apes ,22764,English,USA,G,1800000.0,1973.0,5.5,2.35
4240,109.0,3050934.0,Songcatcher ,2794,English,USA,PG-13,1800000.0,2000.0,7.3,1.85
4241,109.0,841206.0,Higher Ground ,2603,English,USA,R,,2011.0,6.3,1.85
4242,155.0,,Vaalu ,563,Tamil,India,,150000000.0,2015.0,5.1,
4243,90.0,638476.0,The Greatest Movie Ever Sold ,13223,English,USA,PG-13,1500000.0,2011.0,6.6,
4244,93.0,,Ed and His Dead Mother ,1435,English,USA,PG-13,1800000.0,1993.0,6.1,1.78
4245,108.0,505295.0,Travelers and Magicians ,1747,Dzongkha,Australia,,1800000.0,2003.0,7.5,1.85
4246,114.0,,Hang 'Em High ,25472,English,USA,M,1800000.0,1968.0,7.0,1.85
4247,87.0,,Deadline - U.S.A. ,1756,English,USA,,,1952.0,7.2,1.37
4248,113.0,,Sublime ,6267,English,USA,R,1800000.0,2007.0,5.3,2.35
4249,87.0,,A Beginner's Guide to Snuff ,13,English,USA,,,2016.0,8.7,
4250,90.0,,Independence Daysaster ,761,English,Canada,PG-13,1800000.0,2013.0,3.4,
4251,111.0,,Dysfunctional Friends ,686,English,USA,Not Rated,1800000.0,2012.0,5.4,1.85
4252,81.0,7267324.0,Run Lola Run ,161471,German,Germany,R,3500000.0,1998.0,7.8,1.85
4253,93.0,145540.0,May ,26773,English,USA,R,500000.0,2002.0,6.7,1.85
4254,90.0,,Against the Wild ,840,English,Canada,PG,2000000.0,2013.0,4.7,
4255,112.0,,Living Dark: The Story of Ted the Caver ,28,English,USA,PG-13,1750000.0,2013.0,6.3,1.85
4256,106.0,12589108.0,Under the Same Moon ,5526,Spanish,Mexico,PG-13,,2007.0,7.4,1.85
4257,88.0,,Conquest of the Planet of the Apes ,23268,English,USA,PG,1700000.0,1972.0,6.1,2.35
4258,138.0,35918429.0,In the Bedroom ,32415,English,USA,R,1700000.0,2001.0,7.5,2.35
4259,105.0,92401.0,I Spit on Your Grave ,56402,English,USA,R,2000000.0,2010.0,6.3,2.35
4260,98.0,1943649.0,"Happy, Texas ",8697,English,USA,PG-13,1700000.0,1999.0,6.3,1.85
4261,86.0,992238.0,My Summer of Love ,16349,English,UK,R,1700000.0,2004.0,6.8,1.85
4262,104.0,4231500.0,The Lunchbox ,30479,Hindi,India,PG,1000000.0,2013.0,7.8,2.35
4263,100.0,396035.0,Yes ,2725,English,UK,R,1000000.0,2004.0,6.9,1.85
4264,126.0,,You Can't Take It with You ,17799,English,USA,Approved,1644736.0,1938.0,8.0,1.37
4265,118.0,,From Here to Eternity ,33987,English,USA,Not Rated,1650000.0,1953.0,7.8,1.37
4266,103.0,,She Wore a Yellow Ribbon ,11920,English,USA,Unrated,1600000.0,1949.0,7.4,1.37
4267,102.0,2507106.0,Grace Unplugged ,2561,English,USA,PG,,2013.0,6.1,
4268,84.0,6026908.0,Foolish ,536,English,USA,R,2000000.0,1999.0,4.3,
4269,,2592808.0,N-Secure ,548,English,USA,R,,2010.0,3.5,2.35
4270,95.0,1060591.0,Caramel ,9750,Arabic,France,PG,1300000.0,2007.0,7.2,1.85
4271,92.0,,Out of the Dark ,2621,English,USA,R,,2014.0,4.7,2.35
4272,90.0,155972.0,The Bubble ,4702,Hebrew,Israel,Unrated,1500000.0,2006.0,7.3,
4273,113.0,,The Conversation ,74651,English,USA,PG,1600000.0,1974.0,7.9,1.37
4274,,129319.0,Dil Jo Bhi Kahey... ,257,English,India,,70000000.0,2005.0,5.1,
4275,123.0,26893.0,Mississippi Mermaid ,4391,French,France,R,1600000.0,1969.0,7.2,2.35
4276,111.0,2580.0,I Love Your Work ,1618,English,USA,R,1650000.0,2003.0,5.4,2.35
4277,99.0,,Cabin Fever ,3313,English,USA,Not Rated,,2016.0,3.7,
4278,110.0,58885635.0,Dawn of the Dead ,194426,English,USA,R,26000000.0,2004.0,7.4,2.35
4279,108.0,19067631.0,Waitress ,37714,English,USA,PG-13,2000000.0,2007.0,7.1,1.85
4280,92.0,11806119.0,Bloodsport ,57578,English,USA,R,1100000.0,1988.0,6.8,1.85
4281,120.0,,Mr. Smith Goes to Washington ,77392,English,USA,Not Rated,1500000.0,1939.0,8.2,1.37
4282,91.0,7417210.0,Kids ,59041,English,USA,,1500000.0,1995.0,7.0,1.85
4283,88.0,7362100.0,The Squid and the Whale ,60295,English,USA,R,1500000.0,2005.0,7.4,1.85
4284,97.0,7022940.0,Kissing Jessica Stein ,14018,English,USA,R,1000000.0,2001.0,6.7,1.85
4285,95.0,190666.0,"A Woman, a Gun and a Noodle Shop ",2410,Mandarin,China,R,,2009.0,5.7,2.35
4286,90.0,,Kickboxer: Vengeance ,246,,USA,,17000000.0,2016.0,9.1,
4287,95.0,,Spellbound ,32927,English,USA,Unrated,1696377.0,1945.0,7.6,1.37
4288,103.0,5132222.0,Exotica ,14112,English,Canada,R,2000000.0,1994.0,7.2,1.85
4289,110.0,2365931.0,Buffalo '66 ,36657,English,USA,R,1500000.0,1998.0,7.5,1.85
4290,103.0,53991137.0,Insidious ,202800,English,USA,PG-13,1500000.0,2010.0,6.8,2.35
4291,92.0,,Repo Man ,25332,English,USA,R,1500000.0,1984.0,6.9,1.85
4292,114.0,1221261.0,Nine Queens ,38215,Spanish,Argentina,R,1500000.0,2000.0,7.9,1.85
4293,101.0,2408553.0,The Gatekeepers ,4547,Hebrew,Israel,PG-13,,2012.0,7.6,1.85
4294,112.0,712294.0,The Ballad of Jack and Rose ,9408,English,USA,R,1500000.0,2005.0,6.7,1.6600000000000001
4295,104.0,3447339.0,The To Do List ,29517,English,USA,R,1500000.0,2013.0,5.8,1.78
4296,99.0,418953.0,Killing Zoe ,17322,English,France,R,1500000.0,1993.0,6.5,1.85
4297,98.0,406035.0,The Believer ,30314,English,USA,R,1500000.0,2001.0,7.2,1.6600000000000001
4298,107.0,402820.0,Snow Angels ,10896,English,USA,R,,2007.0,6.9,2.35
4299,93.0,,Unsullied ,95,English,USA,R,1500000.0,2014.0,5.5,2.35
4300,100.0,373967.0,Session 9 ,43839,English,USA,R,1500000.0,2001.0,6.5,2.35
4301,80.0,194568.0,I Want Someone to Eat Cheese With ,2963,English,USA,R,1500000.0,2006.0,6.2,1.85
4302,94.0,,Mooz-Lum ,919,English,USA,PG-13,,2010.0,6.7,
4303,93.0,,Hatchet ,23349,English,USA,R,1500000.0,2006.0,5.7,1.85
4304,87.0,163245.0,Modern Times ,143086,English,USA,G,1500000.0,1936.0,8.6,1.37
4305,91.0,119841.0,Stolen Summer ,2419,English,USA,PG,1500000.0,2002.0,6.5,1.85
4306,84.0,173066.0,My Name Is Bruce ,21379,English,USA,R,1500000.0,2007.0,6.3,1.85
4307,90.0,92362.0,The Salon ,444,English,USA,PG-13,1500000.0,2005.0,4.3,1.85
4308,98.0,105943.0,Road Hard ,1351,English,USA,,1500000.0,2015.0,6.1,
4309,108.0,,Forty Shades of Blue ,1134,English,USA,R,1500000.0,2005.0,6.0,1.85
4310,124.0,183490.0,Amigo ,463,English,USA,R,1700000.0,2010.0,5.8,
4311,95.0,3478.0,Pontypool ,22212,English,Canada,Not Rated,1500000.0,2008.0,6.7,2.35
4312,90.0,52166.0,Trucker ,2792,English,USA,R,2000000.0,2008.0,6.7,2.35
4313,93.0,,Me You and Five Bucks ,7,English,USA,,1500000.0,2015.0,7.6,
4314,101.0,1163508.0,The Lords of Salem ,20376,English,USA,R,2500000.0,2012.0,5.1,2.35
4315,107.0,,Housebound ,23323,English,New Zealand,Not Rated,350000.0,2014.0,6.8,2.35
4316,20.0,,Wal-Mart: The High Cost of Low Price ,4120,English,USA,Not Rated,1500000.0,2005.0,6.8,1.85
4317,87.0,,Fetching Cody ,1232,English,Canada,,1500000.0,2005.0,6.8,
4318,98.0,,Once Upon a Time in Queens ,291,English,USA,R,1500000.0,2013.0,6.3,1.8900000000000001
4319,112.0,,Closer to the Moon ,2841,English,Romania,Not Rated,5000000.0,2014.0,7.1,2.35
4320,82.0,,Mutant World ,459,English,Canada,,1500000.0,2014.0,2.8,
4321,102.0,,Growing Up Smith ,108,English,USA,PG-13,2000000.0,2015.0,8.2,1.85
4322,97.0,,Checkmate ,735,English,USA,,1500000.0,2015.0,3.1,2.35
4323,130.0,80033643.0,Jack Reacher ,226583,English,USA,PG-13,60000000.0,2012.0,7.0,2.35
4324,101.0,,#Horror ,1547,English,USA,Not Rated,1500000.0,2015.0,3.3,
4325,93.0,,Wind Walkers ,133,English,USA,R,2000000.0,2015.0,3.6,
4326,83.0,184925485.0,Snow White and the Seven Dwarfs ,133348,English,USA,Approved,2000000.0,1937.0,7.7,1.37
4327,106.0,304124.0,The Holy Girl ,2720,Spanish,Argentina,R,1400000.0,2004.0,6.7,1.85
4328,113.0,,Shalako ,1978,English,UK,PG,1455000.0,1968.0,5.5,2.35
4329,94.0,36830.0,Incident at Loch Ness ,3291,English,UK,PG-13,1400000.0,2004.0,6.6,1.85
4330,101.0,,The Dog Lover ,162,English,USA,PG,2000000.0,2016.0,4.8,2.35
4331,99.0,,Girl House ,4948,English,Canada,,3150000.0,2014.0,5.5,2.35
4332,76.0,231186.0,The Blue Room ,2082,French,France,R,,2014.0,6.3,1.33
4333,91.0,,House at the End of the Drive ,330,English,USA,R,1400000.0,2014.0,6.9,
4334,105.0,,Batman: The Movie ,22975,English,USA,Approved,1377800.0,1966.0,6.5,1.85
4335,120.0,3650677.0,"Lock, Stock and Two Smoking Barrels ",414976,English,UK,R,960000.0,1998.0,8.2,1.85
4336,105.0,,The Ballad of Gregorio Cortez ,39,English,USA,,1250000.0,1982.0,7.1,
4337,120.0,,The Streets of San Francisco             ,3405,English,USA,,,,7.3,4.0
4338,105.0,1647780.0,The Celebration ,65951,Danish,Denmark,R,1300000.0,1998.0,8.1,1.33
4339,95.0,695229.0,Trees Lounge ,11369,English,USA,R,1300000.0,1996.0,7.2,1.85
4340,135.0,638951.0,Journey from the Fall ,775,Vietnamese,USA,R,1592000.0,2006.0,7.4,1.85
4341,105.0,609042.0,The Basket ,449,English,USA,PG,1300000.0,1999.0,6.5,1.85
4342,83.0,1521.0,Eddie: The Sleepwalking Cannibal ,1231,English,Canada,Not Rated,1500000.0,2012.0,5.7,
4343,111.0,32940507.0,Mercury Rising ,54316,English,USA,R,60000000.0,1998.0,6.1,2.35
4344,60.0,,Space: Above and Beyond             ,6381,English,USA,,5000000.0,,7.7,1.33
4345,135.0,,Queen of the Mountains ,3144,English,Kyrgyzstan,PG-13,1400000.0,2014.0,8.7,2.35
4346,88.0,,Def-Con 4 ,1339,English,Canada,R,1750000.0,1985.0,4.3,1.85
4347,87.0,19539.0,The Hebrew Hammer ,4182,English,USA,R,1000000.0,2003.0,6.2,1.85
4348,97.0,100358.0,Neal 'N' Nikki ,1167,English,India,,1500000.0,2005.0,3.3,2.35
4349,82.0,,The 41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It ,5579,English,USA,R,1300000.0,2010.0,2.7,1.85
4350,103.0,,Forget Me Not ,4866,English,USA,R,1300000.0,2009.0,5.2,2.35
4351,130.0,,Rebecca ,87424,English,USA,Not Rated,1288000.0,1940.0,8.2,1.37
4352,87.0,19100000.0,Friday the 13th Part 2 ,39690,English,USA,R,1250000.0,1981.0,6.1,1.85
4353,101.0,,The Lost Weekend ,24959,English,USA,Not Rated,1250000.0,1945.0,8.0,1.37
4354,96.0,,C.H.U.D. ,7528,English,USA,R,1250000.0,1984.0,5.5,1.85
4355,80.0,2833383.0,Filly Brown ,910,English,USA,R,427000.0,2012.0,5.7,2.35
4356,87.0,,The Lion of Judah ,458,English,USA,PG,15000000.0,2011.0,3.7,1.78
4357,92.0,,Niagara ,11047,English,USA,Approved,1250000.0,1953.0,7.1,1.37
4358,118.0,,How Green Was My Valley ,15840,English,USA,Approved,1250000.0,1941.0,7.8,1.37
4359,27.0,,The Girlfriend Experience             ,3282,English,USA,TV-MA,,,7.3,
4360,123.0,,Da Sweet Blood of Jesus ,794,English,USA,,1420000.0,2014.0,4.1,2.35
4361,100.0,24741700.0,"Sex, Lies, and Videotape ",37785,English,USA,R,1200000.0,1989.0,7.2,1.85
4362,103.0,55153403.0,Saw ,299127,English,USA,R,1200000.0,2004.0,7.7,1.85
4363,100.0,18488314.0,Super Troopers ,76151,English,USA,R,1200000.0,2001.0,7.1,1.85
4364,99.0,,The Algerian ,101,English,USA,,1300000.0,2014.0,7.6,1.85
4365,89.0,11278.0,The Amazing Catfish ,1229,Spanish,Mexico,,1300000.0,2013.0,7.0,
4366,104.0,79363785.0,The Day the Earth Stood Still ,139426,English,USA,PG-13,80000000.0,2008.0,5.5,2.35
4367,114.0,13876974.0,Monsoon Wedding ,19397,Hindi,India,R,7000000.0,2001.0,7.4,1.85
4368,111.0,9180275.0,You Can Count on Me ,22145,English,USA,R,1200000.0,2000.0,7.7,1.85
4369,99.0,,The Trouble with Harry ,24891,English,USA,Approved,1200000.0,1955.0,7.2,1.5
4370,110.0,22494487.0,Lucky Number Slevin ,262160,English,Germany,R,27000000.0,2006.0,7.8,2.35
4371,85.0,2199853.0,But I'm a Cheerleader ,19986,English,USA,R,1200000.0,1999.0,6.6,1.85
4372,113.0,2859955.0,Home Run ,2417,English,USA,PG-13,1200000.0,2013.0,6.0,2.35
4373,99.0,2812029.0,Reservoir Dogs ,664719,English,USA,R,1200000.0,1992.0,8.4,2.35
4374,83.0,,The Blue Bird ,1047,English,USA,Approved,,1940.0,6.5,1.37
4375,142.0,6100000.0,"The Good, the Bad and the Ugly ",503509,Italian,Italy,Approved,1200000.0,1966.0,8.9,2.35
4376,112.0,375723.0,The Second Mother ,7025,Portuguese,Brazil,R,4000000.0,2015.0,7.9,2.35
4377,108.0,594904.0,Blue Like Jazz ,2582,English,USA,PG-13,1200000.0,2012.0,6.0,1.85
4378,88.0,58936.0,Down and Out with the Dolls ,91,English,USA,R,1200000.0,2001.0,6.1,1.78
4379,97.0,24784.0,"Pink Ribbons, Inc. ",591,English,Canada,Not Rated,1200000.0,2011.0,7.4,
4380,85.0,7826.0,Certifiably Jonathan ,132,English,USA,,1200000.0,2007.0,6.2,
4381,103.0,,Q ,4068,French,France,,1500000.0,2011.0,5.6,1.78
4382,110.0,3830.0,The Knife of Don Juan ,27,Spanish,USA,,1200000.0,2013.0,7.2,
4383,88.0,,Grand Theft Parsons ,2953,English,USA,PG-13,,2003.0,6.1,1.85
4384,76.0,,Extreme Movie ,9560,English,USA,R,,2008.0,3.8,1.85
4385,100.0,,The Charge of the Light Brigade ,3418,English,USA,Approved,1200000.0,1936.0,7.1,1.37
4386,99.0,,Below Zero ,652,English,Canada,R,1200000.0,2011.0,4.5,
4387,84.0,,Crowsnest ,1321,English,Canada,R,1200000.0,2012.0,3.8,
4388,91.0,2850263.0,Airborne ,5061,English,USA,PG,2600000.0,1993.0,6.2,1.85
4389,97.0,,Cotton Comes to Harlem ,1172,English,USA,R,1200000.0,1970.0,6.6,1.85
4390,84.0,,The Wicked Within ,742,English,USA,R,1200000.0,2015.0,4.6,
4391,100.0,,Bleeding Hearts ,71,English,USA,,1200000.0,2015.0,4.2,
4392,94.0,16101109.0,Waiting... ,76467,English,USA,R,3000000.0,2005.0,6.8,1.85
4393,90.0,6013.0,Dead Man's Shoes ,39929,English,UK,,695393.0,2004.0,7.7,1.85
4394,,,Wolf Creek             ,726,English,Australia,,,,7.1,2.0
4395,92.0,1400000.0,From a Whisper to a Scream ,1324,English,USA,R,1100000.0,1987.0,5.9,1.85
4396,105.0,247740.0,Sex with Strangers ,285,English,USA,,,2002.0,4.7,1.33
